0.0,20.0003
1.0,20.0106
2.0,20.0194
3.0,20.029400000000003
4.0,20.0394
5.0,20.050800000000002
6.0,20.059099999999997
7.0,20.0703
8.0,20.08
9.0,20.0891
10.0,20.1004
11.0,20.1097
12.0,20.1197
13.0,20.1302
14.0,20.1395
15.0,20.150199999999998
16.0,20.1603
17.0,20.169500000000003
18.0,20.1791
19.0,20.189500000000002
20.0,20.2002
21.0,20.2098
22.0,20.2196
23.0,20.2297
24.0,20.240699999999997
25.0,20.2506
26.0,20.2591
27.0,20.2693
28.0,20.2799
29.0,20.29
30.0,20.299400000000002
31.0,20.3108
32.0,20.3199
33.0,20.3296
34.0,20.3407
35.0,20.349700000000002
36.0,20.3602
37.0,20.3699
38.0,20.38
39.0,20.3901
40.0,20.3997
41.0,20.4099
42.0,20.4205
43.0,20.4295
44.0,20.4404
45.0,20.4499
46.0,20.4607
47.0,20.469199999999997
48.0,20.4791
49.0,20.490499999999997
50.0,20.4991
51.0,20.5092
52.0,20.5196
53.0,20.5305
54.0,20.540699999999998
55.0,20.55
56.0,20.5595
57.0,20.5707
58.0,20.580099999999998
59.0,20.5894
60.0,20.6
61.0,20.6096
62.0,20.6206
63.0,20.629099999999998
64.0,20.6402
65.0,20.6508
66.0,20.6597
67.0,20.669400000000003
68.0,20.68
69.0,20.689400000000003
70.0,20.6998
71.0,20.7098
72.0,20.7201
73.0,20.7299
74.0,20.740199999999998
75.0,20.7504
76.0,20.759400000000003
77.0,20.769099999999998
78.0,20.7798
79.0,20.7903
80.0,20.8005
81.0,20.810499999999998
82.0,20.8206
83.0,20.8303
84.0,20.8396
85.0,20.8491
86.0,20.860699999999998
87.0,20.87
88.0,20.8796
89.0,20.89
90.0,20.899099999999997
91.0,20.9102
92.0,20.9205
93.0,20.9302
94.0,20.9405
95.0,20.950599999999998
96.0,20.9607
97.0,20.9693
98.0,20.9796
99.0,20.989099999999997
100.0,21.0003
101.0,21.009400000000003
102.0,21.020599999999998
103.0,21.0298
104.0,21.0396
105.0,21.0507
106.0,21.059099999999997
107.0,21.0691
108.0,21.0801
109.0,21.0896
110.0,21.1005
111.0,21.1093
112.0,21.1197
113.0,21.130699999999997
114.0,21.1395
115.0,21.15
116.0,21.1596
117.0,21.169800000000002
118.0,21.1803
119.0,21.189700000000002
120.0,21.1997
121.0,21.210800000000003
122.0,21.220299999999998
123.0,21.2295
124.0,21.240099999999998
125.0,21.2491
126.0,21.2605
127.0,21.27
128.0,21.2805
129.0,21.290699999999998
130.0,21.299300000000002
131.0,21.310599999999997
132.0,21.3199
133.0,21.329700000000003
134.0,21.339199999999998
135.0,21.3502
136.0,21.3603
137.0,21.3706
138.0,21.3799
139.0,21.3891
140.0,21.400599999999997
141.0,21.4094
142.0,21.419199999999996
143.0,21.43
144.0,21.4402
145.0,21.4502
146.0,21.4606
147.0,21.470499999999998
148.0,21.479300000000002
149.0,21.4898
150.0,21.4995
151.0,21.509400000000003
152.0,21.5193
153.0,21.5303
154.0,21.5396
155.0,21.5497
156.0,21.5602
157.0,21.5702
158.0,21.579099999999997
159.0,21.5903
160.0,21.599400000000003
161.0,21.6104
162.0,21.619300000000003
163.0,21.6297
164.0,21.639300000000002
165.0,21.650699999999997
166.0,21.6604
167.0,21.6691
168.0,21.6808
169.0,21.6906
170.0,21.6998
171.0,21.7097
172.0,21.7208
173.0,21.7301
174.0,21.7397
175.0,21.7502
176.0,21.7601
177.0,21.7704
178.0,21.7805
179.0,21.789199999999997
180.0,21.8005
181.0,21.8101
182.0,21.8199
183.0,21.829300000000003
184.0,21.8406
185.0,21.8502
186.0,21.859099999999998
187.0,21.8705
188.0,21.8794
189.0,21.89
190.0,21.900199999999998
191.0,21.9104
192.0,21.9199
193.0,21.9302
194.0,21.940800000000003
195.0,21.949099999999998
196.0,21.9591
197.0,21.970699999999997
198.0,21.980800000000002
199.0,21.990199999999998
200.0,21.9996
201.0,22.009600000000002
202.0,22.0195
203.0,22.0292
204.0,22.0398
205.0,22.049300000000002
206.0,22.0608
207.0,22.0704
208.0,22.079900000000002
209.0,22.0905
210.0,22.1002
211.0,22.109099999999998
212.0,22.1203
213.0,22.130599999999998
214.0,22.1402
215.0,22.150399999999998
216.0,22.1597
217.0,22.1708
218.0,22.1805
219.0,22.1905
220.0,22.200599999999998
221.0,22.210800000000003
222.0,22.220299999999998
223.0,22.230800000000002
224.0,22.2404
225.0,22.2502
226.0,22.259300000000003
227.0,22.27
228.0,22.279700000000002
229.0,22.2894
230.0,22.3005
231.0,22.310299999999998
232.0,22.3202
233.0,22.3303
234.0,22.3398
235.0,22.3492
236.0,22.3608
237.0,22.3701
238.0,22.380599999999998
239.0,22.3891
240.0,22.3997
241.0,22.4107
242.0,22.4195
243.0,22.43
244.0,22.4399
245.0,22.4504
246.0,22.460800000000003
247.0,22.4696
248.0,22.479300000000002
249.0,22.4904
250.0,22.5008
251.0,22.5091
252.0,22.5204
253.0,22.529700000000002
254.0,22.5408
255.0,22.55
256.0,22.560399999999998
257.0,22.5705
258.0,22.579700000000003
259.0,22.5906
260.0,22.599500000000003
261.0,22.610599999999998
262.0,22.6206
263.0,22.630399999999998
264.0,22.6395
265.0,22.6494
266.0,22.6596
267.0,22.669600000000003
268.0,22.680699999999998
269.0,22.6903
270.0,22.6993
271.0,22.7104
272.0,22.7196
273.0,22.7305
274.0,22.7402
275.0,22.7497
276.0,22.76
277.0,22.7697
278.0,22.7804
279.0,22.7908
280.0,22.8004
281.0,22.810599999999997
282.0,22.8203
283.0,22.8298
284.0,22.8406
285.0,22.8492
286.0,22.8605
287.0,22.8706
288.0,22.88
289.0,22.8891
290.0,22.8993
291.0,22.91
292.0,22.9193
293.0,22.9295
294.0,22.9401
295.0,22.9504
296.0,22.959500000000002
297.0,22.970599999999997
298.0,22.9799
299.0,22.990099999999998
300.0,23.0006
301.0,23.0104
302.0,23.0195
303.0,23.0304
304.0,23.039199999999997
305.0,23.049300000000002
306.0,23.060499999999998
307.0,23.069300000000002
308.0,23.08
309.0,23.0904
310.0,23.099400000000003
311.0,23.1093
312.0,23.119300000000003
313.0,23.1303
314.0,23.1391
315.0,23.1494
316.0,23.1604
317.0,23.1691
318.0,23.1799
319.0,23.189300000000003
320.0,23.2003
321.0,23.2092
322.0,23.2193
323.0,23.2292
324.0,23.239600000000003
325.0,23.2505
326.0,23.259300000000003
327.0,23.2708
328.0,23.279300000000003
329.0,23.2896
330.0,23.300800000000002
331.0,23.3097
332.0,23.3203
333.0,23.330399999999997
334.0,23.3393
335.0,23.349400000000003
336.0,23.3594
337.0,23.369600000000002
338.0,23.3793
339.0,23.390800000000002
340.0,23.3994
341.0,23.4091
342.0,23.420299999999997
343.0,23.4294
344.0,23.4403
345.0,23.4503
346.0,23.460800000000003
347.0,23.470499999999998
348.0,23.4792
349.0,23.489800000000002
350.0,23.4991
351.0,23.5102
352.0,23.5201
353.0,23.5305
354.0,23.5394
355.0,23.549300000000002
356.0,23.560499999999998
357.0,23.5691
358.0,23.5803
359.0,23.5904
360.0,23.599700000000002
361.0,23.6103
362.0,23.620800000000003
363.0,23.6294
364.0,23.639300000000002
365.0,23.6499
366.0,23.6597
367.0,23.6699
368.0,23.6794
369.0,23.6907
370.0,23.7
371.0,23.7099
372.0,23.7196
373.0,23.7302
374.0,23.739800000000002
375.0,23.7507
376.0,23.759500000000003
377.0,23.7697
378.0,23.78
379.0,23.7899
380.0,23.799400000000002
381.0,23.809199999999997
382.0,23.8197
383.0,23.829900000000002
384.0,23.8404
385.0,23.8505
386.0,23.8601
387.0,23.87
388.0,23.8803
389.0,23.8907
390.0,23.900299999999998
391.0,23.9106
392.0,23.920699999999997
393.0,23.9306
394.0,23.9405
395.0,23.9501
396.0,23.9604
397.0,23.970299999999998
398.0,23.980800000000002
399.0,23.989800000000002
400.0,23.9996
401.0,24.009500000000003
402.0,24.0193
403.0,24.0302
404.0,24.039199999999997
405.0,24.0496
406.0,24.0608
407.0,24.0707
408.0,24.080599999999997
409.0,24.0899
410.0,24.100099999999998
411.0,24.1102
412.0,24.119400000000002
413.0,24.1303
414.0,24.14
415.0,24.1505
416.0,24.1602
417.0,24.170499999999997
418.0,24.1803
419.0,24.1906
420.0,24.1997
421.0,24.2097
422.0,24.2202
423.0,24.230800000000002
424.0,24.240299999999998
425.0,24.2497
426.0,24.2594
427.0,24.2705
428.0,24.2799
